enzyme_type	source	time	score	p_value
TF	TAL1	48h	1.06759021291583	0.2857231044649
TF	NR3C1	48h	-1.05207629066337	0.292782012483842
TF	NR1H2	48h	-0.622631188213235	0.533536664232297
TF	FOXP1	48h	0.299592090880549	0.764492595124548
TF	NR4A1	48h	0.877414576372161	0.380275978842028
TF	NFYA	48h	-1.82922132118768	0.0673869046615483
TF	STAT5B	48h	-0.0599992862835575	0.95215702675586
TF	FOXM1	48h	-2.60551443034477	0.00918297584464552
TF	TWIST1	48h	2.30167234936257	0.0213677073241139
TF	CEBPG	48h	-0.220661197700189	0.825359341054527
TF	NR2F1	48h	-0.0283169588717214	0.977409742972531
TF	SNAI2	48h	-0.70789288648702	0.479023111154502
TF	NFE2	48h	0.340102166640054	0.733784497368256
TF	MAF	48h	1.98988086820308	0.0466227360066382
TF	NR2F2	48h	1.2564070667063	0.20898858256562
TF	PBX2	48h	-0.620604629003885	0.534869509068761
TF	EBF1	48h	-0.479334735394892	0.631707715593436
TF	MAFG	48h	-0.595056224959011	0.551815137941674
TF	MAFK	48h	0.497792663850146	0.618637706717095
TF	BCL6	48h	-0.327898146587874	0.742993390846169
TF	BACH1	48h	-1.65534332230149	0.0978764317042381
TF	E2F2	48h	-0.554961655594672	0.578929415017214
TF	NFKB2	48h	0.199618987857198	0.84178136469282
TF	TCF3	48h	0.221664082634173	0.824578501730576
TF	ZEB2	48h	0.552376425531268	0.580698959510802
TF	NFATC1	48h	-2.16580315344962	0.0303424148691938
TF	MAX	48h	0.102770098977076	0.918146852737995
TF	KLF6	48h	-0.245566219001665	0.806021503761237
TF	NR2C2	48h	0.0695044290247508	0.944589062016219
TF	MYOD1	48h	-1.46185410576216	0.143802779859329
TF	IRF4	48h	-0.00687346272239545	0.994515907584369
TF	EHF	48h	-0.135518792744362	0.892203580640718
TF	HNF1B	48h	-2.64030509776484	0.00829197914593018
TF	E2F6	48h	0.0544069540162403	0.956611685179438
TF	POU2F2	48h	0.0457294149303804	0.963526545871362
TF	STAT2	48h	-5.83011048988043	5.65640960343339e-09
TF	RFX5	48h	-3.19357444675254	0.00140822229654487
TF	TBP	48h	2.14664179617066	0.0318382829424687
TF	GLI1	48h	-4.92991118928574	8.31731390493025e-07
TF	ZNF143	48h	-0.309488478428589	0.756954404845875
TF	MYBL2	48h	0.209604546423924	0.833979264110019
TF	GATA6	48h	1.99695550867678	0.0458486010626435
TF	TFAP4	48h	-1.18796664320077	0.234865933692703
TF	GLI2	48h	0.776086419878095	0.437710570075415
TF	IRF9	48h	-0.0396834513613072	0.968346039380759
TF	NRF1	48h	-0.0105566476914213	0.991577314899513
TF	HHEX	48h	-1.34928669142138	0.177265883697711
TF	PROX1	48h	0.00187732463804349	0.998502138259898
TF	FOXL2	48h	2.17700495867703	0.0294962086257474
TF	POU5F1	48h	-0.46197392616592	0.644106922414381
TF	RELB	48h	1.48733568668384	0.136947832882368
TF	MBD1	48h	0.0973805072260804	0.922425564781592
TF	NANOG	48h	-0.994341261707123	0.320073281737735
TF	SOX2	48h	0.205073726064926	0.837517391032269
TF	RXRA	48h	-0.0794813453477276	0.936650861451158
TF	KMT2A	48h	2.13140821401362	0.0330722283806759
TF	HIC1	48h	-2.49529248886288	0.0125963209308689
TF	NR2F6	48h	-2.43312145199069	0.0149812356821347
TF	MAFF	48h	-0.411460430664159	0.68074100774763
TF	RUNX3	48h	-0.347279536145573	0.728386343526107
TF	SP2	48h	0.0844625983195071	0.93268980022986
TF	LYL1	48h	-0.262900312119086	0.792631136327575
TF	BACH2	48h	1.66526622253827	0.0958811729090952
TF	FOXP2	48h	1.7442478617235	0.0811369848847982
TF	CUX1	48h	-0.427483535236162	0.669033498050613
TF	NCOA2	48h	-1.06394107126801	0.287373043708959
TF	HBP1	48h	0.151745089620348	0.879390095407195
TF	PRDM14	48h	2.75952120371405	0.00579584832039419
TF	GRHL2	48h	-0.155710063199597	0.876263723680365
TF	E2F7	48h	-1.60248447543768	0.109070214476684
TF	TEAD4	48h	3.40159307306957	0.000671744641839032
TF	MBD2	48h	1.51722398072716	0.1292318586583
TF	BHLHE40	48h	1.00131481162339	0.316691278170571
TF	TCF7L2	48h	-0.241581362144712	0.809107967977484
TF	MAFB	48h	1.03927111796683	0.298695924519971
TF	HOXB13	48h	1.02333842638185	0.306164866474551
TF	TEAD1	48h	0.278312043686181	0.78077678458678
TF	ASCL1	48h	1.5646921010361	0.117676858477389
TF	FOSL2	48h	2.19516330990117	0.0281676162147225
TF	HNF4G	48h	-3.09027468753708	0.00200348654642123
TF	OTX2	48h	-1.11206094122658	0.266130313950107
TF	POU4F2	48h	-1.62389580962087	0.104419698417756
TF	SATB1	48h	-0.811285566369807	0.417214961261227
TF	CREB3L1	48h	2.64700160209491	0.00812963951056002
TF	E2F5	48h	-0.298652606721249	0.765209384738735
TF	GFI1B	48h	0.373302634767568	0.708928651499865
TF	NCOA3	48h	0.138399103479054	0.889926919855354
TF	ONECUT1	48h	-3.21331261977115	0.00131499118026929
TF	PKNOX1	48h	1.86374454133327	0.0623777050364773
TF	SOX6	48h	-1.93314482827612	0.0532377277473479
TF	TCF4	48h	1.97520657242164	0.0482635715911837
TF	TCF7	48h	0.763712433727694	0.445051006980927
TF	XBP1	48h	-1.29141233985956	0.196581239118689
TF	ZBTB7A	48h	-1.81560810798234	0.0694510740655438
TF	SMAD5	48h	5.27266729405298	1.36377714482214e-07
TF	KDM5B	48h	0.242484431790095	0.808408234718484
TF	DEAF1	48h	-0.220399707723914	0.825562963791219
TF	ARID2	48h	-0.0423048528245942	0.966256256963231
TF	ARID3A	48h	-2.15282645507298	0.0313486999626594
TF	ATF7	48h	-0.778536479294122	0.436265464152377
TF	BATF	48h	-0.972633086072753	0.330751853709565
TF	BCL11A	48h	-0.156407215075784	0.875714219289296
TF	BHLHE22	48h	3.65414800011351	0.000258944201232766
TF	CREB3	48h	1.24921577104515	0.211606251575276
TF	CTCFL	48h	1.89205891793522	0.0585029575060644
TF	DUX4	48h	-2.19889949390811	0.0279007427732832
TF	ELF5	48h	-1.51247773469917	0.130434080930517
TF	EOMES	48h	1.95217844638233	0.0509361659073656
TF	ETV1	48h	-0.305265248517831	0.76016850573561
TF	FOXJ2	48h	-1.73679853239978	0.0824438918061902
TF	FOXK1	48h	0.30381995764985	0.76126940334118
TF	FOXK2	48h	-0.370116723212956	0.711300906782814
TF	MNT	48h	0.354220075205111	0.72317909042826
TF	MEIS2	48h	-0.62349033512598	0.532972120253748
TF	SOX13	48h	0.0149794143915083	0.988048808757545
TF	TCF12	48h	1.69968062487374	0.0892123797199187
TF	ZNF384	48h	-0.388018013916221	0.698008376557382
TF	ZNF740	48h	0.322779472732148	0.746866895825524
TF	ZFX	48h	-0.48885932248727	0.624948660665315
TF	HINFP	48h	0.805319247339516	0.420648631118758
TF	HMBOX1	48h	0.980953044185011	0.326632200124986
TF	HOXA9	48h	-0.096503092283475	0.923122346565921
TF	IKZF1	48h	-1.06441732089203	0.287157345972597
TF	ZNF263	48h	1.9832558944297	0.0473576132564638
TF	KLF13	48h	1.46490595835664	0.142968173112855
TF	KLF3	48h	-0.467685140228263	0.640016770294686
TF	KLF9	48h	3.12430987628724	0.00178572621412145
TF	KMT2B	48h	-0.105623546378006	0.915882497272546
TF	LHX2	48h	-3.45651704589008	0.000548766498400415
TF	MEF2B	48h	-0.405144450449533	0.685377287939489
TF	MEIS1	48h	1.29097688166771	0.196732195205563
TF	MXI1	48h	1.62874375304617	0.103388915182738
TF	NCOA1	48h	0.807287889961766	0.419513829438829
TF	NFE2L1	48h	0.164318595080505	0.869482625283505
TF	PBX3	48h	1.58776910211575	0.11236027910231
TF	RFX2	48h	-1.15947677227952	0.246280917000805
TF	SOX11	48h	3.15637243965231	0.00160070425456688
TF	SIX2	48h	-2.6120866247336	0.00900838479120588
TF	SIX5	48h	-0.856176986630694	0.391913982724857
TF	SNAPC4	48h	-0.805140342393338	0.420751848116796
TF	TEAD2	48h	0.975065907561928	0.329543770955376
TF	TGIF2	48h	0.243644516672076	0.807509581033629
TF	THAP1	48h	1.92926541939558	0.0537173339687487
TF	THAP11	48h	-0.917036665950571	0.359138619131431
TF	ZBED1	48h	1.50316188376573	0.132818996724665
TF	ZBTB11	48h	0.140939225183822	0.887919904333217
TF	ZBTB33	48h	0.518157077413068	0.604356554469557
TF	ZC3H8	48h	-0.713470661679322	0.475565999152574
TF	ZHX1	48h	-0.245236148648205	0.806277045157357
TF	ZHX2	48h	0.73280849244777	0.463687040280134
TF	ZKSCAN1	48h	2.24193224261568	0.0249807512958717
TF	ZNF197	48h	0.190285148548155	0.849088344124168
TF	ZNF217	48h	0.942890822439178	0.345752397384049
TF	ZNF24	48h	-0.2685974263245	0.788243299250021
TF	ZNF274	48h	0.0358606209775216	0.971393987265485
TF	ZNF584	48h	-0.414856206257865	0.678253284333007
TF	ZNF592	48h	-0.323364079066455	0.746424175139991
TF	ZNF639	48h	-0.19963805548798	0.841766451346585
TF	ZNF644	48h	1.18034604661058	0.237881897912451
TF	MYC	0.08h	-0.948290648936247	0.342997251848534
TF	SMAD3	0.08h	0.0987180785985971	0.921363473575997
TF	SMAD4	0.08h	-1.13260613600433	0.25739834552137
TF	SP1	0.08h	-1.22867057856531	0.219215203976695
TF	TP53	0.08h	-3.42603033011242	0.000614163429335412
TF	RUNX1	0.08h	-0.321040689787645	0.748184164420834
TF	STAT1	0.08h	1.57032313976888	0.116361687686302
TF	STAT3	0.08h	-0.810220253989089	0.417826843295883
TF	RELA	0.08h	0.912947374538509	0.36128533924629
TF	E2F1	0.08h	1.23997943897606	0.215002986566738
TF	E2F3	0.08h	0.75411527540082	0.450792203771387
TF	YY1	0.08h	-0.0207438965713392	0.983450236450536
TF	STAT4	0.08h	-3.37209149776187	0.000747938731426408
TF	WT1	0.08h	-0.534988034290604	0.592666303155318
TF	IRF3	0.08h	-1.49060536462456	0.136086801947114
TF	STAT5A	0.08h	1.87254736589776	0.0611509447433668
TF	ETS1	0.08h	0.0744159042697496	0.940680476620214
TF	ARNT	0.08h	0.542086919458871	0.587766926852279
TF	AHR	0.08h	0.5380653274636	0.590540174784873
TF	RBPJ	0.08h	1.19029121194915	0.233951364295843
TF	ATF2	0.08h	0.528868059340633	0.596905044153548
TF	JUN	0.08h	0.235205993886481	0.814052162487627
TF	HNF4A	0.08h	1.66216141304106	0.0965019452949113
TF	RARA	0.08h	-1.82950521664172	0.0673444010128806
TF	PPARG	0.08h	0.147134084995363	0.883028224303332
TF	AR	0.08h	-0.115605481605441	0.907966812927036
TF	ATF1	0.08h	-0.30526107654454	0.760171682886212
TF	GATA4	0.08h	0.915751113504369	0.35981261883657
TF	RARG	0.08h	-0.464433210781915	0.642344346327113
TF	ESR2	0.08h	0.745952934398951	0.455707892187946
TF	ESR1	0.08h	-0.659239617214085	0.509752338465855
TF	PAX6	0.08h	-0.981349486358096	0.326436736244451
TF	EGR1	0.08h	0.206441737605756	0.836448758195574
TF	FOS	0.08h	-0.885322408286076	0.375997390988159
TF	CREB1	0.08h	0.583565585839685	0.559521660596977
TF	NFKB1	0.08h	-0.701928358424239	0.48273506485871
TF	ATF4	0.08h	0.581159113273492	0.56114221886101
TF	ATF3	0.08h	-1.43570390427856	0.151108100544836
TF	NR5A1	0.08h	1.38379741415321	0.166441711971814
TF	FOXO3	0.08h	-0.234028277498724	0.81496631695425
TF	USF1	0.08h	-0.725510460529063	0.468150592754843
TF	ELK1	0.08h	-1.42546140959801	0.154045308706391
TF	FLI1	0.08h	-0.528909233571961	0.596876480523934
TF	ELK4	0.08h	0.879113321974939	0.379354346147532
TF	CEBPA	0.08h	-0.591706843704308	0.554056101676403
TF	HIF1A	0.08h	-0.240062650070705	0.810285068800175
TF	TP73	0.08h	0.383649949675353	0.701243516153742
TF	E2F4	0.08h	-0.45048364983141	0.652368449934744
TF	ETS2	0.08h	-0.274689895361794	0.783558393092372
TF	GATA3	0.08h	0.0350659534666552	0.972027630695827
TF	REL	0.08h	1.75073071818632	0.0800133687956181
TF	LEF1	0.08h	-0.0255326145670538	0.979630484277258
TF	CEBPB	0.08h	0.552537114135199	0.580588897196046
TF	SRF	0.08h	-0.47441362540901	0.635212094809891
TF	SOX9	0.08h	1.00197249632985	0.316373531337767
TF	IRF1	0.08h	1.248854788168	0.211738273189149
TF	SP3	0.08h	0.342506409603636	0.731974766283962
TF	MEF2A	0.08h	0.266915997868964	0.789537619772968
TF	RUNX2	0.08h	1.24787460962716	0.212097052406556
TF	YBX1	0.08h	0.501693042060577	0.615891046912372
TF	PDX1	0.08h	0.0741788819231939	0.940869068564624
TF	RFX1	0.08h	0.469204903275084	0.638930208111794
TF	FOXO1	0.08h	-0.166940142574519	0.867419465853628
TF	SPI1	0.08h	2.06389606749824	0.0390452523461183
TF	NR5A2	0.08h	1.64069915152784	0.100881485746231
TF	POU2F1	0.08h	1.75976635496137	0.0784684313545691
TF	STAT6	0.08h	-0.378767196216658	0.704866273021834
TF	MYCN	0.08h	-1.14866557184315	0.250712781375125
TF	TP63	0.08h	-0.694113915710301	0.487621848809998
TF	MAZ	0.08h	0.238277575220939	0.811669166732905
TF	SREBF1	0.08h	0.366034102054406	0.71434494806936
TF	FOSL1	0.08h	0.0500068404336952	0.960117623347052
TF	JUNB	0.08h	0.712511291452431	0.476159641732719
TF	PAX5	0.08h	0.528525062650056	0.597143014003035
TF	HSF1	0.08h	-0.442625329728902	0.658043336911449
TF	TFAP2A	0.08h	1.28388975732115	0.199200966286801
TF	SREBF2	0.08h	0.400797006126516	0.688575465533567
TF	PGR	0.08h	-0.59549934896926	0.551518991728622
TF	KLF1	0.08h	0.449782976316199	0.652873631166686
TF	NFIC	0.08h	0.809824401300081	0.418054343329757
TF	ESRRA	0.08h	0.465079884048277	0.64188120757632
TF	TFAP2C	0.08h	0.640259904513463	0.522013720385862
TF	PAX8	0.08h	-1.35712726954021	0.17476181647829
TF	ETV4	0.08h	0.673265207781913	0.500789271413475
TF	MEF2C	0.08h	-0.703889674566563	0.481512741034642
TF	PPARA	0.08h	-0.148146275800068	0.882229381444576
TF	EPAS1	0.08h	0.229743916205377	0.818293995262426
TF	IRF2	0.08h	0.998905395629804	0.317857126010864
TF	ELF1	0.08h	-0.0461876197154692	0.963161343547184
TF	USF2	0.08h	1.63779945185082	0.101485149342308
TF	ATF6	0.08h	0.828350412307618	0.407485661219108
TF	IRF8	0.08h	-2.87817189793769	0.00400569210746424
TF	ERG	0.08h	-1.01411178317718	0.310546270990815
TF	CTCF	0.08h	-0.954763485890032	0.339713170707282
TF	CREM	0.08h	-0.636277593453863	0.524605510395865
TF	MITF	0.08h	0.429525606624059	0.667547120182826
TF	MYB	0.08h	1.54172950405108	0.123161075658149
TF	ETV6	0.08h	-0.115031418882979	0.908421805227457
TF	SMAD1	0.08h	0.109769234996652	0.912593903592798
TF	NEUROD1	0.08h	0.0588287319153172	0.953089330826851
TF	REST	0.08h	-0.968737565424147	0.332692239203353
TF	FOXA2	0.08h	0.667248560845142	0.504623953946618
TF	SNAI1	0.08h	0.437607220682973	0.661677528281128
TF	CDX2	0.08h	-0.0240235324862397	0.980834167193489
TF	VDR	0.08h	-0.717693383419084	0.472957880619278
TF	GATA2	0.08h	-0.137375413674751	0.890735963747168
TF	PRDM1	0.08h	1.49853967777369	0.134014775778729
TF	CEBPD	0.08h	-0.387899816488095	0.698095845778992
TF	KLF4	0.08h	0.707429434522066	0.479310975446421
TF	TFDP1	0.08h	-0.773676604100136	0.439134622418448
TF	TBX21	0.08h	2.07974938955486	0.0375659815569547
TF	GABPA	0.08h	0.19496407382241	0.845423793682699
TF	ELF3	0.08h	-0.161310628755193	0.87185099093817
TF	JUND	0.08h	-0.605139221782751	0.545095928501951
TF	FOXO4	0.08h	0.138462437052431	0.889876869737725
TF	SPIB	0.08h	0.194203821946188	0.846019000247185
TF	BMAL1	0.08h	0.256271228695853	0.797745033097558
TF	CLOCK	0.08h	1.11975445421055	0.262836887663554
TF	NR1H3	0.08h	0.435424996672843	0.663260425387971
TF	KLF5	0.08h	-0.980592572737155	0.326809994809344
TF	SOX10	0.08h	-1.3521400800872	0.17635151351946
TF	GATA1	0.08h	-1.69165255831415	0.0907336426244571
TF	ZEB1	0.08h	0.266557768027769	0.789813451121862
TF	NFE2L2	0.08h	-0.623972195153105	0.532655623169038
TF	FOXA1	0.08h	1.71940440639199	0.085562018195052
TF	HES1	0.08h	-0.75293924329591	0.45149860066078
TF	NFYB	0.08h	-0.172052394202839	0.863398730178797
TF	SP4	0.08h	-0.959584439020078	0.337280341176877
TF	TAL1	0.08h	0.348862196604487	0.727197812545761
TF	NR3C1	0.08h	-0.483992907976604	0.628398183103509
TF	NR1H2	0.08h	-0.00213642624695167	0.998295409053762
TF	FOXP1	0.08h	0.643519598847449	0.519897139115901
TF	NR4A1	0.08h	1.08534501014861	0.277786851008739
TF	NFYA	0.08h	-0.650219888105848	0.515560457347193
TF	STAT5B	0.08h	-1.37350953061223	0.169615152539776
TF	FOXM1	0.08h	-0.451054046020285	0.651957315561593
TF	TWIST1	0.08h	-0.993181132061705	0.320638199792554
TF	CEBPG	0.08h	-0.918822051240348	0.358203880388933
TF	NR2F1	0.08h	-0.150177525428316	0.880626637545316
TF	SNAI2	0.08h	-0.437772261269826	0.661557875890694
TF	NFE2	0.08h	-1.42786894124787	0.153351036933901
TF	MAF	0.08h	0.254003905263342	0.799496128527842
TF	NR2F2	0.08h	0.352976787531006	0.724110953575136
TF	PBX2	0.08h	-0.410382587498461	0.681531357154076
TF	EBF1	0.08h	-0.799511381470058	0.424006995258993
TF	MAFG	0.08h	1.36884998257964	0.171067294805295
TF	MAFK	0.08h	-0.273274605939775	0.784646010921337
TF	BCL6	0.08h	-0.6912361590551	0.489428166712908
TF	BACH1	0.08h	0.710858338647742	0.477183413947557
TF	E2F2	0.08h	-0.785385520837041	0.432240349674588
TF	NFKB2	0.08h	0.147172111841961	0.882998210538018
TF	TCF3	0.08h	0.46937455297107	0.63880896423646
TF	ZEB2	0.08h	0.34738648515897	0.728306007378251
TF	NFATC1	0.08h	-0.214851357620597	0.829886219833835
TF	MAX	0.08h	-0.372646889824033	0.709416694654418
TF	KLF6	0.08h	0.191252726887138	0.848330263149265
TF	NR2C2	0.08h	0.195116098297598	0.845304783221072
TF	MYOD1	0.08h	1.10346454923614	0.269843719208924
TF	IRF4	0.08h	0.368935163711731	0.712181418114975
TF	EHF	0.08h	-1.4794055005206	0.139053609926219
TF	HNF1B	0.08h	0.0843044526204423	0.932815531605674
TF	E2F6	0.08h	-1.10904103612635	0.267430801173526
TF	POU2F2	0.08h	0.419165364128868	0.675101468068187
TF	STAT2	0.08h	5.04034496900821	4.70270563183553e-07
TF	RFX5	0.08h	-1.58119082110021	0.113856139112664
TF	TBP	0.08h	-0.488563311671512	0.625158252263054
TF	GLI1	0.08h	1.85781865370242	0.0632149475031194
TF	ZNF143	0.08h	1.06696470473963	0.286005468868669
TF	MYBL2	0.08h	2.59492705670812	0.00947058845163922
TF	GATA6	0.08h	-1.14727197245513	0.251288089102973
TF	TFAP4	0.08h	-1.81509568627321	0.0695297755081477
TF	GLI2	0.08h	0.406276586157951	0.684545359136745
TF	IRF9	0.08h	-0.30495066616477	0.760408086093494
TF	NRF1	0.08h	-0.554480646784743	0.57925846522019
TF	HHEX	0.08h	2.22081373730062	0.0263789112043632
TF	PROX1	0.08h	0.31976052287376	0.749154464654454
TF	FOXL2	0.08h	0.591901880706661	0.55392548660073
TF	POU5F1	0.08h	-0.428112716824639	0.668575392306471
TF	RELB	0.08h	1.612738890641	0.106822924465533
TF	MBD1	0.08h	0.731928612223927	0.464223924205503
TF	NANOG	0.08h	0.238251439222776	0.811689436251189
TF	SOX2	0.08h	1.21285082090869	0.225206542467381
TF	RXRA	0.08h	0.277009716623384	0.781776578400689
TF	KMT2A	0.08h	2.15415293185423	0.0312445403468981
TF	HIC1	0.08h	0.264105244816192	0.791702561238119
TF	NR2F6	0.08h	0.371530089528684	0.710248156221921
TF	MAFF	0.08h	0.0889500297624252	0.929122846739774
TF	RUNX3	0.08h	-0.132753628966513	0.894390063281029
TF	SP2	0.08h	0.95625705254803	0.338958262053653
TF	LYL1	0.08h	-0.168500750150805	0.866191694564683
TF	BACH2	0.08h	0.510932782958036	0.609405873143391
TF	FOXP2	0.08h	-0.946992081017677	0.343658533420734
TF	CUX1	0.08h	-0.538013509148542	0.590575947427219
TF	NCOA2	0.08h	-0.112000328702289	0.91082469018105
TF	HBP1	0.08h	0.809576840210358	0.418196655946899
TF	PRDM14	0.08h	-1.41259741108116	0.157795509174369
TF	GRHL2	0.08h	-1.0199428722463	0.307772505267973
TF	E2F7	0.08h	-0.122301975169176	0.902661556038613
TF	TEAD4	0.08h	0.000233144939015938	0.999813980449118
TF	MBD2	0.08h	1.7175172530029	0.0859059732893835
TF	BHLHE40	0.08h	-0.503398443772002	0.614691782495661
TF	TCF7L2	0.08h	1.58841759642455	0.112213658679272
TF	MAFB	0.08h	0.355700475305441	0.722070043160504
TF	HOXB13	0.08h	-0.406823429922187	0.684143658173485
TF	TEAD1	0.08h	0.850615005978382	0.394997241654933
TF	ASCL1	0.08h	-0.217125155392786	0.828113853260546
TF	FOSL2	0.08h	0.573100194652385	0.566585707756493
TF	HNF4G	0.08h	0.508384444914239	0.611191463259553
TF	OTX2	0.08h	0.99926246360245	0.317684173662413
TF	POU4F2	0.08h	-0.957540030463532	0.338310653675902
TF	SATB1	0.08h	-0.142682020123873	0.886543291998475
TF	CREB3L1	0.08h	-0.964346590722054	0.334888208973134
TF	E2F5	0.08h	0.374935212579414	0.707714112394491
TF	GFI1B	0.08h	0.882280846547518	0.377639519861428
TF	NCOA3	0.08h	-0.234671223344391	0.814467225068185
TF	ONECUT1	0.08h	0.791947168818589	0.42840438648001
TF	PKNOX1	0.08h	-1.38012392903171	0.167569684967609
TF	SOX6	0.08h	-0.0575671798319875	0.954094183126607
TF	TCF4	0.08h	-0.908005432211498	0.363890382880939
TF	TCF7	0.08h	0.739388681196604	0.459682935845206
TF	XBP1	0.08h	1.47021927174381	0.141523989582484
TF	ZBTB7A	0.08h	-0.0570941530568944	0.954470977625358
TF	SMAD5	0.08h	-1.06372460684499	0.287471118528263
TF	KDM5B	0.08h	0.983655755580053	0.32530114915525
TF	DEAF1	0.08h	-2.40561715763094	0.0161575661588982
TF	ARID2	0.08h	0.144567722842775	0.885054184238328
TF	ARID3A	0.08h	0.723986451172147	0.469085687483576
TF	ATF7	0.08h	0.336179147941891	0.73674062176274
TF	BATF	0.08h	-0.735238543080591	0.46220607414194
TF	BCL11A	0.08h	-0.0824568584945201	0.934284557093752
TF	BHLHE22	0.08h	-1.31394500137818	0.188885418472921
TF	CREB3	0.08h	-1.31543768123104	0.188383566520892
TF	CTCFL	0.08h	-0.385423912042958	0.699929000855626
TF	DUX4	0.08h	0.777044128640705	0.437145362019304
TF	ELF5	0.08h	0.281459033521535	0.778362345643116
TF	EOMES	0.08h	-1.36389083491958	0.172623013982115
TF	ETV1	0.08h	0.686803667424252	0.492217398627115
TF	FOXJ2	0.08h	0.0483263832619866	0.961456791282928
TF	FOXK1	0.08h	-1.39434332841683	0.163235232147507
TF	FOXK2	0.08h	0.734647277199029	0.462566171050173
TF	MNT	0.08h	0.861014665056129	0.38924414745081
TF	MEIS2	0.08h	-0.422108723816881	0.672951894342681
TF	SOX13	0.08h	-1.19548198361939	0.23191824543241
TF	TCF12	0.08h	-1.37913717546391	0.167873651757163
TF	ZNF384	0.08h	1.1949073656175	0.232142692023931
TF	ZNF740	0.08h	-0.458742189852002	0.646426162083507
TF	ZFX	0.08h	-0.685759915910807	0.492875437797779
TF	HINFP	0.08h	0.741405495573115	0.458459573571552
TF	HMBOX1	0.08h	-0.812850494791562	0.416317074123373
TF	HOXA9	0.08h	-0.12796521196436	0.898178271126972
TF	IKZF1	0.08h	1.10439113453151	0.269441759083892
TF	ZNF263	0.08h	-0.540801701955664	0.58865254432133
TF	KLF13	0.08h	-0.321988585167899	0.747465965643355
TF	KLF3	0.08h	0.906036300076911	0.364931635354798
TF	KLF9	0.08h	0.317538277989914	0.750839753805027
TF	KMT2B	0.08h	0.843156198683063	0.399154945359377
TF	LHX2	0.08h	0.600988342375635	0.547857108298934
TF	MEF2B	0.08h	-0.230502523140219	0.817704542194926
TF	MEIS1	0.08h	1.30564050492851	0.191695472556377
TF	MXI1	0.08h	-0.654364142200907	0.512887568266391
TF	NCOA1	0.08h	1.30393087224447	0.192277771424189
TF	NFE2L1	0.08h	1.09202146923902	0.274841737362139
TF	PBX3	0.08h	-0.452728248448879	0.650751182810108
TF	RFX2	0.08h	0.85716254525425	0.391369169748901
TF	SOX11	0.08h	-0.889474124770054	0.373763021811362
TF	SIX2	0.08h	-0.661026236129968	0.508605949569906
TF	SIX5	0.08h	-0.791305451070664	0.428778660851407
TF	SNAPC4	0.08h	0.166082746743509	0.868094138203729
TF	TEAD2	0.08h	-0.142385077913016	0.886777818927333
TF	TGIF2	0.08h	-0.506996257828585	0.61216512394943
TF	THAP1	0.08h	-0.610712138552203	0.541399703359501
TF	THAP11	0.08h	0.639011522793056	0.522825490104309
TF	ZBED1	0.08h	-0.688550965725749	0.491116859994833
TF	ZBTB11	0.08h	2.37838633377527	0.0174014221779664
TF	ZBTB33	0.08h	0.486640907957641	0.626520154722087
TF	ZC3H8	0.08h	0.287145175828853	0.774005249695737
TF	ZHX1	0.08h	1.95528789797846	0.0505682050017712
TF	ZHX2	0.08h	0.430384073411283	0.666922650303836
TF	ZKSCAN1	0.08h	-0.50622123875532	0.612709012958482
TF	ZNF197	0.08h	-0.0569865904522639	0.954556659183035
TF	ZNF217	0.08h	0.566766938559254	0.570881273893209
TF	ZNF24	0.08h	-0.829976119939443	0.406565895902094
TF	ZNF274	0.08h	-0.225546709727736	0.821557158453588
TF	ZNF584	0.08h	0.168713501610002	0.866024342301066
TF	ZNF592	0.08h	-0.304145022026222	0.761021755186168
TF	ZNF639	0.08h	2.18356760384643	0.029009946493028
TF	ZNF644	0.08h	-0.350557463626855	0.725925445214405
TF	MYC	72h	-3.49769521817443	0.000470697138467778
TF	SMAD3	72h	2.28086795814163	0.0225706438059524
TF	SMAD4	72h	4.3117973950952	1.62998117663173e-05
TF	SP1	72h	1.87858405759045	0.0603212772530923
TF	TP53	72h	6.82084995136846	9.40721564210412e-12
TF	RUNX1	72h	0.220012073277257	0.825864837055017
TF	STAT1	72h	0.502179789925937	0.615548653611598
TF	STAT3	72h	0.947215928670844	0.343544483393828
TF	RELA	72h	-2.12503232288801	0.0336007123832169
TF	E2F1	72h	-0.0465900492221681	0.962840602088538
TF	E2F3	72h	-1.32615257668299	0.184809970543154
TF	YY1	72h	-0.415086364448989	0.678084798386567
TF	STAT4	72h	0.566902291944376	0.57078930775049
TF	WT1	72h	-0.503954158999476	0.614301217292248
TF	IRF3	72h	-0.654548599970633	0.51276876797165
TF	STAT5A	72h	-0.971279366005094	0.331425319083923
TF	ETS1	72h	3.60073641681517	0.00031837235994183
TF	ARNT	72h	-0.435742875369284	0.663029755244186
TF	AHR	72h	-2.0069147340402	0.0447771978135907
TF	RBPJ	72h	1.5699444203196	0.11644977661229
TF	ATF2	72h	0.730686725735272	0.464982285108269
TF	JUN	72h	0.556914251455512	0.577594578824204
TF	HNF4A	72h	-0.101899182955957	0.918838101976075
TF	RARA	72h	-0.788893381961918	0.430187171713318
TF	PPARG	72h	-2.16797348013207	0.0301768538227909
TF	AR	72h	-0.765797295890398	0.443809339862464
TF	ATF1	72h	0.563732462267651	0.572944905265051
TF	GATA4	72h	-2.71363995221554	0.00666267663563732
TF	RARG	72h	1.71286431706554	0.0867587986332228
TF	ESR2	72h	0.0022475549731697	0.998206742894682
